阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
一口吸尽西江水,yi'kou'xi'jin'xi'jiang'shui
一来果,yi'lai'guo
一来向,yi'lai'xiang
伊烂拏钵伐多国,yi'lan'na'bo'fa'duo'guo
一路顺风,yi'lu'shun'feng
伊罗钵多罗龙王,yi'luo'bo'duo'luo'long'wang
伊罗婆那龙象王,yi'luo'po'na'long'xiang'wang
伊吕波歌,yi'lv'bo'ge
一枚起请文,yi'mei'qi'qing'wen
一门普门,yi'men'pu'men
一名无量义,yi'ming'wu'liang'yi
宜默不宜喧,yi'mo'bu'yi'xuan
衣囊,yi'nang
一念不生,yi'nian'bu'sheng
一念三千,yi'nian'san'qian
一念相应,yi'nian'xiang'ying
一念信解,yi'nian'xin'jie
一念义,yi'nian'yi
一宁,yi'ning
一片菜叶,yi'pian'cai'ye
异品遍无性,yi'pin'bian'wu'xing
一起活埋,yi'qi'huo'mai
一切不执着,yi'qie'bu'zhi'zhuo
一切法,yi'qie'fa
一切法高王经,yi'qie'fa'gao'wang'jing
一切功德庄严王经,yi'qie'gong'de'zhuang'yan'wang'jing
一切皆禅,yi'qie'jie'chan
一切皆空,yi'qie'jie'kong
一切经,yi'qie'jing
一切经音义,yi'qie'jing'yin'yi
一切漏经,yi'qie'lou'jing
一切如来金刚三业最上祕密大教王经,yi'qie'ru'lai'jin'gang'san'ye'zui'shang'mi'mi'da'jiao'wang'jing
一切如来金刚寿命陀罗尼经,yi'qie'ru'lai'jin'gang'shou'ming'tuo'luo'ni'jing
一切如来真实摄大乘现证三昧大教王经,yi'qie'ru'lai'zhen'shi'she'da'cheng'xian'zheng'san'mei'da'jiao'wang'jing
一切善见律注,yi'qie'shan'jian'lv'zhu
一箧四蛇,yi'qie'si'she
一切现成,yi'qie'xian'cheng
一切行苦,yi'qie'xing'ku
一切由他,yi'qie'you'ta
一切智,yi'qie'zhi
一切智智,yi'qie'zhi'zhi
一切种智,yi'qie'zhong'zhi
一庆,yi'qing
义青,yi'qing
一然,yi'ran
一三权实,yi'san'quan'shi
一色一香无非中道,yi'se'yi'xiang'wu'fei'zhong'dao
一杀多生,yi'sha'duo'sheng
一山派,yi'shan'pai
伊舍那天,yi'she'na'tian
一生补处,yi'sheng'bu'chu
一声佛号一声心,yi'sheng'fo'hao'yi'sheng'xin
一生果遂,yi'sheng'guo'sui
意生身,yi'sheng'shen
一生万千,yi'sheng'wan'qian
异生性,yi'sheng'xing
一实,yi'shi
意识,yi'shi
伊师迦草,yi'shi'jia'cao
伊师迦山,yi'shi'jia'shan
一室六窗,yi'shi'liu'chuang
异熟,yi'shu
一说部,yi'shuo'bu
一丝不挂,yi'si'bu'gua
依他起性,yi'ta'qi'xing
依藤证信,yi'teng'zheng'xin
义天,yi'tian
义通,yi'tong
一味禅,yi'wei'chan
一味蕴,yi'wei'yun
意希班觉,yi'xi'ban'jue
一袭衲衣,yi'xi'na'yi
一袭纳衣,yi'xi'na'yi
一夏九旬,yi'xia'jiu'xun
夷夏论,yi'xia'lun
一向,yi'xiang
义湘,yi'xiang
一向一揆,yi'xiang'yi'kui
一向专修,yi'xiang'zhuan'xiu
一向宗,yi'xiang'zong
一心,yi'xin
一心不乱,yi'xin'bu'luan
以心传心,yi'xin'chuan'xin
一心二门,yi'xin'er'men
一心三观,yi'xin'san'guan
一心三惑,yi'xin'san'huo
一心三智,yi'xin'san'zhi
一行,yi'xing
易行道,yi'xing'dao
一性皆成,yi'xing'jie'cheng
一行三昧,yi'xing'san'mei
一休,yi'xiu
一休吃蜜,yi'xiu'chi'mi
一宿觉,yi'xiu'jue
一休晒藏经,yi'xiu'shai'cang'jing
一宿圣,yi'xiu'sheng
一休与五休,yi'xiu'yu'wu'xiu
义玄,yi'xuan
义邑,yi'yi
一义无量名,yi'yi'wu'liang'ming
一印会,yi'yin'hui
一音教,yi'yin'jiao
一优陀那,yi'you'tuo'na
一玉,yi'yu
一与三,yi'yu'san
一与十,yi'yu'shi
一圆,yi'yuan
一愿建立,yi'yuan'jian'li
意在钁头边,yi'zai'jue'tou'bian
依正二报,yi'zheng'er'bao
抑止,yi'zhi
一指禅,yi'zhi'chan
一指禅的故事,yi'zhi'chan'de'gu'shi
意志坚定的人,yi'zhi'jian'ding'de'ren
一只猪与一只鸡的一生,yi'zhi'zhu'yu'yi'zhi'ji'de'yi'sheng
一转语,yi'zhuan'yu
一字不说,yi'zi'bu'shuo
一字禅,yi'zi'chan
一子地,yi'zi'di
一字佛顶轮王经,yi'zi'fo'ding'lun'wang'jing
一字金轮,yi'zi'jin'lun
伊字三点,yi'zi'san'dian
一字文殊,yi'zi'wen'shu
一字咒,yi'zi'zhou
一宗构,yi'zong'gou
一镞破三关,yi'zu'po'san'guan
一遵,yi'zun
一尊佛,yi'zun'fo
衣座室三轨,yi'zuo'shi'san'gui
一坐四十年,yi'zuo'si'shi'nian
因,yin
银川市海宝塔寺,yin'chuan'shi'hai'bao'ta'si
印度,yin'du
印度佛教,yin'du'fo'jiao
印度佛教慈恩会,yin'du'fo'jiao'ci'en'hui
印度佛教协会,yin'du'fo'jiao'xie'hui
印度河文明,yin'du'he'wen'ming
印度文献史,yin'du'wen'xian'shi
因分,yin'fen
银阁寺,yin'ge'si
饮光,yin'guang
印光,yin'guang
饮光部,yin'guang'bu
因果,yin'guo
因果报应,yin'guo'bao'ying
印海,yin'hai
印坏文成,yin'huai'wen'cheng
银货两讫,yin'huo'liang'qi
印简,yin'jian
淫戒,yin'jie
饮酒戒,yin'jiu'jie
隐居地方,yin'ju'di'fang
印可,yin'ke
引路菩萨,yin'lu'pu'sa
因门六义,yin'men'liu'yi
隐祕念佛,yin'mi'nian'fo
因明八门,yin'ming'ba'men
因明入正理论,yin'ming'ru'zheng'li'lun
因明入正理论疏,yin'ming'ru'zheng'li'lun'shu
因明学,yin'ming'xue
因明义断,yin'ming'yi'duan
因明正理门论,yin'ming'zheng'li'men'lun
因能变,yin'neng'bian
印尼佛教,yin'ni'fo'jiao
印契,yin'qi
引磬,yin'qing
印融,yin'rong
因三相,yin'san'xiang
音声佛事,yin'sheng'fo'shi
引声念佛,yin'sheng'nian'fo
因十四过,yin'shi'si'guo
印顺,yin'shun
因陀罗,yin'tuo'luo
因陀罗布底,yin'tuo'luo'bu'di
因陀罗窟,yin'tuo'luo'ku
阴妄一念,yin'wang'yi'nian
隐形法,yin'xing'fa
引业,yin'ye
引因,yin'yin
印元,yin'yuan
因缘,yin'yuan
因缘变,yin'yuan'bian
因缘所成,yin'yuan'suo'cheng
因缘性,yin'yuan'xing
因缘依,yin'yuan'yi
因中无果,yin'zhong'wu'guo
因中有果,yin'zhong'you'guo
引座,yin'zuo
应和宗论,ying'he'zong'lun
应化,ying'hua
迎江寺,ying'jiang'si
应金玉堂,ying'jin'yu'tang
璎珞,ying'luo
应其,ying'qi
莹山清规,ying'shan'qing'gui
应身,ying'shen
应土,ying'tu
应县木塔,ying'xian'mu'ta
迎仙桥祗园寺,ying'xian'qiao'zhi'yuan'si
蝇子投窗,ying'zi'tou'chuang
用爱感动您的心,yong'ai'gan'dong'nin'de'xin
永安市圆明寺,yong'an'shi'yuan'ming'si
雍布拉岗,yong'bu'la'gang
永定,yong'ding
永观,yong'guan
雍和宫,yong'he'gong
用会作么,yong'hui'zuo'me
永嘉玄觉,yong'jia'xuan'jue
永嘉证道歌,yong'jia'zheng'dao'ge
永觉和尚广录,yong'jue'he'shang'guang'lu
永明延寿禅净四料简,yong'ming'yan'shou'chan'jing'si'liao'jian
永明智觉禅师唯心诀,yong'ming'zhi'jue'chan'shi'wei'xin'jue
踊念佛,yong'nian'fo
永宁禅寺,yong'ning'chan'si
永宁寺,yong'ning'si
永平广录,yong'ping'guang'lu
永平清规,yong'ping'qing'gui
永平寺,yong'ping'si
勇气,yong'qi
涌泉禅寺,yong'quan'chan'si
涌泉寺,yong'quan'si
永兴寺,yong'xing'si
永璵,yong'yu
永远相信,yong'yuan'xiang'xin
雍正,yong'zheng
永琢,yong'zuo
有,you
有边无边论,you'bian'wu'bian'lun
优波离,you'bo'li
优波离出家,you'bo'li'chu'jia
优钵罗华,you'bo'luo'hua
优波难陀龙王,you'bo'nan'tuo'long'wang
优波提舍,you'bo'ti'she
有顶天,you'ding'tian
有动定,you'dong'ding
有对,you'dui
有对触,you'dui'chu
有法差别相违因,you'fa'cha'bie'xiang'wei'yin
有法自相相违因,you'fa'zi'xiang'xiang'wei'yin
有分识,you'fen'shi
有佛无佛性相常住,you'fo'wu'fo'xing'xiang'chang'zhu
有覆无记,you'fu'wu'ji
有根身,you'gen'shen
有功用,you'gong'yong
祐国寺,you'guo'si
尤惠贞,you'hui'zhen
有教无人,you'jiao'wu'ren
有炯,you'jiong
有漏,you'lou
有漏道,you'lou'dao
有漏定,you'lou'ding
有漏断,you'lou'duan
有漏净土,you'lou'jing'tu
优楼频螺迦叶,you'lou'pin'luo'jia'ye
优楼频螺聚落,you'lou'pin'luo'ju'luo
优楼佉,you'lou'qu
有漏善,you'lou'shan
有漏识,you'lou'shi
有漏业,you'lou'ye
有漏智,you'lou'zhi
友梅,you'mei
佑宁寺,you'ning'si
优婆鞠多,you'po'ju'duo
优婆塞,you'po'sai
优婆塞戒经,you'po'sai'jie'jing
有庆,you'qing
有情,you'qing
有情数,you'qing'shu
右绕,you'rao
优尸罗,you'shi'luo
佑顺寺,you'shun'si
友松圆谛,you'song'yuan'di
有随眠心,you'sui'mian'xin
有所得,you'suo'de
有所依,you'suo'yi
有贪,you'tan
优昙跋罗,you'tan'ba'luo
有体,you'ti
优填王,you'tian'wang
优陀罗罗摩子,you'tuo'luo'luo'mo'zi
优陀那,you'tuo'na
有为,you'wei
有为无漏,you'wei'wu'lou
有为转变,you'wei'zhuan'bian
有我在,you'wo'zai
有想,you'xiang
有相,you'xiang
有相安乐行,you'xiang'an'le'xing
有相观,you'xiang'guan
有相无相曼荼罗,you'xiang'wu'xiang'man'tu'luo
游祥洲,you'xiang'zhou
有心人,you'xin'ren
有心位,you'xin'wei
游行,you'xing
有学,you'xue
由旬,you'xun
有寻有伺,you'xun'you'ci
有严,you'yan
有一,you'yi
有异熟,you'yi'shu
犹豫不成过,you'yu'bu'cheng'guo
有余涅槃,you'yu'nie'pan
有与无,you'yu'wu
有缘,you'yuan
有执受,you'zhi'shou
有支习气,you'zhi'xi'qi
有主物,you'zhu'wu
有作无作,you'zuo'wu'zuo
喻,yu
欲,yu
育才之道,yu'cai'zhi'dao
玉城康四郎,yu'cheng'kang'si'lang
宇多天皇,yu'duo'tian'huang
浴佛,yu'fo
浴佛偈,yu'fo'ji
玉佛寺,yu'fo'si
与佛同在,yu'fo'tong'zai
与佛无缘,yu'fo'wu'yuan
浴佛赞,yu'fo'zan
瑜伽师地论,yu'ga'shi'di'lun
郁伽长者,yu'ga'zhang'zhe
玉函山石窟,yu'han'shan'shi'ku
羽黑山,yu'hei'shan
玉华寺,yu'hua'si
玉皇观念佛堂,yu'huang'guan'nian'fo'tang
瑜伽,yu'jia
瑜伽经,yu'jia'jing
瑜伽行派,yu'jia'xing'pai
遇见阿弥陀佛,yu'jian'e'mi'tuo'fo
于教二谛,yu'jiao'er'di
欲界,yu'jie
宇井伯寿,yu'jing'bo'shou
俞净意公遇灶神记,yu'jing'yi'gong'yu'zao'shen'ji
于君方,yu'jun'fang
盂兰盆会,yu'lan'pen'hui
盂兰盆经,yu'lan'pen'jing
玉琳国师,yu'lin'guo'shi
榆林窟,yu'lin'ku
于凌波,yu'ling'bo
臾那世界国,yu'na'shi'jie'guo
余庆,yu'qing
玉泉寺,yu'quan'si
愚人的智慧,yu'ren'de'zhi'hui
于阗,yu'tian
愚秃钞,yu'tu'chao
羽溪了谛,yu'xi'le'di
雨行,yu'xing
预修十王生七经,yu'xiu'shi'wang'sheng'qi'jing
御选语录,yu'xuan'yu'lu
玉耶经,yu'ye'jing
虞愚,yu'yu
愚者智禅师语录,yu'zhe'zhi'chan'shi'yu'lu
御制拣魔辨异录,yu'zhi'jian'mo'bian'yi'lu
愿,yuan
缘悲藏,yuan'bei'cang
圆测,yuan'ce
元长,yuan'chang
圆澄,yuan'cheng
园城寺,yuan'cheng'si
元代佛教,yuan'dai'fo'jiao
原道辟邪说,yuan'dao'bi'xie'shuo
圆顿成佛论,yuan'dun'cheng'fo'lun
圆顿戒,yuan'dun'jie
圆顿止观,yuan'dun'zhi'guan
圆佛教,yuan'fo'jiao
元光,yuan'guang
圆光,yuan'guang
圆光寺,yuan'guang'si
元亨释书,yuan'heng'shi'shu
元亨寺,yuan'heng'si
圆教,yuan'jiao
元洁莹禅师语录,yuan'jie'ying'chan'shi'yu'lu
缘觉,yuan'jue
圆觉经,yuan'jue'jing
圆觉经道场修证仪,yuan'jue'jing'dao'chang'xiu'zheng'yi
园觉精舍,yuan'jue'jing'she
圆觉寺,yuan'jue'si
圆空,yuan'kong
源空,yuan'kong
元来,yuan'lai
缘理断九,yuan'li'duan'jiu
原理证得经,yuan'li'zheng'de'jing
圆梦,yuan'meng
圆密一致,yuan'mi'yi'zhi
元品无明,yuan'pin'wu'ming
缘起,yuan'qi
缘起观,yuan'qi'guan
缘起相由,yuan'qi'xiang'you
缘起性空,yuan'qi'xing'kong
缘切寺,yuan'qie'si
元庆,yuan'qing
源清,yuan'qing
圆仁,yuan'ren
原人论,yuan'ren'lun
圆融,yuan'rong
圆融之道,yuan'rong'zhi'dao
缘山三大藏目录,yuan'shan'san'da'zang'mu'lu
缘生法,yuan'sheng'fa
原始佛教,yuan'shi'fo'jiao
园田宗惠,yuan'tian'zong'hui
圆通,yuan'tong
圆通寺,yuan'tong'si
圆悟,yuan'wu
圆悟佛果禅师语录,yuan'wu'fo'guo'chan'shi'yu'lu
元贤,yuan'xian
元晓,yuan'xiao
源信,yuan'xin
元兴寺,yuan'xing'si
圆瑛,yuan'ying
元瑜,yuan'yu
圆泽禅师,yuan'ze'chan'shi
元昭,yuan'zhao
元照,yuan'zhao
圆照,yuan'zhao
圆珍,yuan'zhen
圆宗,yuan'zong
月爱三昧,yue'ai'san'mei
月不常住,yue'bu'chang'zhu
阅藏知津,yue'cang'zhi'jin
月称,yue'cheng
月船和尚,yue'chuan'he'shang
月灯三昧经,yue'deng'san'mei'jing
月顶,yue'ding
月官,yue'guan
月光菩萨,yue'guang'pu'sa
月精寺,yue'jing'si
月亮偷不去,yue'liang'tou'bu'qu
岳林寺,yue'lin'si
月轮观,yue'lun'guan
越南佛教,yue'nan'fo'jiao
越三昧耶罪,yue'san'mei'ye'zui
月上女经,yue'shang'nv'jing
月天,yue'tian
月霞,yue'xia
月性,yue'xing
月印释谱,yue'yin'shi'pu
月氏,yue'zhi
云版,yun'ban
运敞,yun'chang
运城市芮城县寿圣寺,yun'cheng'shi'rui'cheng'xian'shou'sheng'si
允汾,yun'fen
云福禅寺,yun'fu'chan'si
云冈石窟,yun'gang'shi'ku
云和狮山普仁寺,yun'he'shi'shan'pu'ren'si
云居山,yun'ju'shan
云居寺,yun'ju'si
允堪,yun'kan
云门匡真禅师广录,yun'men'kuang'zhen'chan'shi'guang'lu
云门麦浪怀禅师宗门设难,yun'men'mai'lang'huai'chan'shi'zong'men'she'nan
云门山,yun'men'shan
云门寺,yun'men'si
云门宗,yun'men'zong
云栖法汇,yun'qi'fa'hui
运庆,yun'qing
允若,yun'ruo
云水,yun'shui
云水禅心歌唱版,yun'shui'chan'xin'ge'chang'ban
云水随缘,yun'shui'sui'yuan
芸亭,yun'ting
云巖寺,yun'yan'si
云在青天水在瓶,yun'zai'qing'tian'shui'zai'ping
杂阿含经,za'a'han'jing
杂阿毗昙心论,za'a'pi'tan'xin'lun
杂宝藏经,za'bao'cang'jing
杂染,za'ran
杂修十三失,za'xiu'shi'san'shi
在家,zai'jia
再世人狗缘,zai'shi'ren'gou'yuan
赞,zan
赞佛偈,zan'fo'ji
赞宁,zan'ning
赞僧歌,zan'seng'ge
赞颂阿弥陀佛,zan'song'e'mi'tuo'fo
藏传大悲咒,zang'chuan'da'bei'zhou
葬法,zang'fa
早岛镜正,zao'dao'jing'zheng
澡豆,zao'dou
糟蹋者,zao'ta'zhe
造像量度经,zao'xiang'liang'du'jing
责骂与慈悲,ze'ma'yu'ci'bei
择灭,ze'mie
泽木兴道,ze'mu'xing'dao
贼住,zei'zhu
怎能会得,zen'neng'hui'de
增谷文雄,zeng'gu'wen'xiong
增上果,zeng'shang'guo
增上寺,zeng'shang'si
增上缘,zeng'shang'yuan
增壹阿含经,zeng'yi'a'han'jing
增益法,zeng'yi'fa
增语触,zeng'yu'chu
增长天,zeng'zhang'tian
增支部,zeng'zhi'bu
札仓,zha'cang
札什伦布寺,zha'shen'lun'bu'si
斋,zhai
宅磨派,zhai'mo'pai
瞻波国,zhan'bo'guo
瞻卜树,zhan'bo'shu
占察善恶业报经,zhan'cha'shan'e'ye'bao'jing
湛然寺,zhan'ran'si
湛山寺,zhan'shan'si
旃檀瑞像,zhan'tan'rui'xiang
旃檀树,zhan'tan'shu
旃陀罗,zhan'tuo'luo
战遮,zhan'zhe
战主国,zhan'zhu'guo
障碍别人就是障碍自己,zhang'ai'bie'ren'jiu'shi'zhang'ai'zi'ji
张澄基,zhang'cheng'ji
长老偈,zhang'lao'ji
杖林,zhang'lin
丈六佛,zhang'liu'fo
张曼涛,zhang'man'tao
彰所知论,zhang'suo'zhi'lun
张廷荣,zhang'ting'rong
掌中论,zhang'zhong'lun
找不回来,zhao'bu'hui'lai
找禅心,zhao'chan'xin
昭和法宝总目录,zhao'he'fa'bao'zong'mu'lu
昭慧,zhao'hui
昭觉寺,zhao'jue'si
赵亮杰,zhao'liang'jie
肇论,zhao'lun
昭明太子,zhao'ming'tai'zi
朝暮课诵,zhao'mu'ke'song
赵朴初,zhao'pu'chu
昭庆律寺,zhao'qing'lv'si
招提,zhao'ti
沼田惠范,zhao'tian'hui'fan
爪哇佛教,zhao'wa'fo'jiao
赵智凤,zhao'zhi'feng
赵州禅茶颂,zhao'zhou'chan'cha'song
赵州的佛,zhao'zhou'de'fo
赵州和尚语录,zhao'zhou'he'shang'yu'lu
赵州小便,zhao'zhou'xiao'bian
折伏摄受,zhe'fu'she'shou
磔迦国,zhe'jia'guo
浙江省金华龙盘寺,zhe'jiang'sheng'jin'hua'long'pan'si
遮戒,zhe'jie
遮那业,zhe'na'ye
遮诠,zhe'quan
赭时国,zhe'shi'guo
折疑论,zhe'yi'lun
真诚的世俗,zhen'cheng'de'shi'su
真放得下,zhen'fang'de'xia
振光,zhen'guang
镇海寺,zhen'hai'si
真华,zhen'hua
真慧寺,zhen'hui'si
真际禅林,zhen'ji'chan'lin
真假妄语,zhen'jia'wang'yu
镇将夜叉法,zhen'jiang'ye'cha'fa
真空妙有,zhen'kong'miao'you
真理运动,zhen'li'yun'dong
真理之如意宝珠,zhen'li'zhi'ru'yi'bao'zhu
真能立,zhen'neng'li
真能破,zhen'neng'po
真如,zhen'ru
真如门,zhen'ru'men
真如寺,zhen'ru'si
甄叔迦树,zhen'shu'jia'shu
真妄二心,zhen'wang'er'xin
真妄颂,zhen'wang'song
真唯识量,zhen'wei'shi'liang
珍惜现在,zhen'xi'xian'zai
真现量,zhen'xian'liang
真心不昧,zhen'xin'bu'mei
真心直说,zhen'xin'zhi'shuo
真言,zhen'yan
真言传,zhen'yan'chuan
真言律宗,zhen'yan'lv'zong
真言宗,zhen'yan'zong
贞元新定释教目录,zhen'yuan'xin'ding'shi'jiao'mu'lu
真正的自己,zhen'zheng'de'zi'ji
真正回答,zhen'zheng'hui'da
真宗十派,zhen'zong'shi'pai
诤,zheng
正报,zheng'bao
正仓院,zheng'cang'yuan
正彻,zheng'che
正澄,zheng'cheng
正道,zheng'dao
正定业,zheng'ding'ye
正法,zheng'fa
正法念处经,zheng'fa'nian'chu'jing
正法眼藏,zheng'fa'yan'zang
正法眼藏随闻记,zheng'fa'yan'zang'sui'wen'ji
正观,zheng'guan
正果,zheng'guo
正见,zheng'jian
正觉,zheng'jue
证空,zheng'kong
证空寺,zheng'kong'si
正理滴论,zheng'li'di'lun
正理经,zheng'li'jing
正量部,zheng'liang'bu
正念,zheng'nian
正使,zheng'shi
郑石岩,zheng'shi'yan
正像末,zheng'xiang'mo
正行,zheng'xing
正性离生,zheng'xing'li'sheng
郑学礼,zheng'xue'li
证严,zheng'yan
正喦,zheng'yan
证严法师开示,zheng'yan'fa'shi'kai'shi
正依傍依,zheng'yi'bang'yi
正杂二行,zheng'za'er'xing
郑振煌,zheng'zhen'huang
正智,zheng'zhi
正助二业,zheng'zhu'er'ye
正字与反字,zheng'zi'yu'fan'zi
智,zhi
治病真言,zhi'bing'zhen'yan
治禅病祕要法,zhi'chan'bing'mi'yao'fa
止持作持,zhi'chi'zuo'chi
智道,zhi'dao
指导论,zhi'dao'lun
志度寺,zhi'du'si
支遁,zhi'dun
质多,zhi'duo
制多山部,zhi'duo'shan'bu
止恶修善,zhi'e'xiu'shan
知恩报恩,zhi'en'bao'en
知恩寺,zhi'en'si
知恩院,zhi'en'yuan
支分生曼荼罗,zhi'fen'sheng'man'tu'luo
芝峰,zhi'feng
植福寺,zhi'fu'si
止贡噶举派,zhi'gong'ga'ju'pai
止贡寺,zhi'gong'si
止观,zhi'guan
只管打坐,zhi'guan'da'zuo
止观辅行传弘决,zhi'guan'fu'xing'chuan'hong'jue
止观业,zhi'guan'ye
陟岵寺,zhi'hu'si
智化寺,zhi'hua'si
智积院,zhi'ji'yuan
知客,zhi'ke
指空,zhi'kong
知礼,zhi'li
支娄迦谶,zhi'lou'jia'chen
支敏度,zhi'min'du
支那内学院,zhi'na'nei'xue'yuan
至那仆底国,zhi'na'pu'di'guo
知讷,zhi'ne
支谦,zhi'qian
纸钱,zhi'qian
知事,zhi'shi
只手之声,zhi'shou'zhi'sheng
支提,zhi'ti
支提国,zhi'ti'guo
支提山,zhi'ti'shan
支提寺,zhi'ti'si
织田得能,zhi'tian'de'neng
只为有所以来,zhi'wei'you'suo'yi'lai
止行二善,zhi'xing'er'shan
知玄,zhi'xuan
智严学院,zhi'yan'xue'yuan
智谕,zhi'yu
止雨法,zhi'yu'fa
知苑,zhi'yuan
至元法宝勘同总录,zhi'yuan'fa'bao'kan'tong'zong'lu
指月录,zhi'yue'lu
智增,zhi'zeng
制咤迦童子,zhi'zha'jia'tong'zi
直指寺,zhi'zhi'si
致中,zhi'zhong
执着,zhi'zhuo
钟,zhong
中阿含经,zhong'a'han'jing
中般涅槃,zhong'ban'nie'pan
中本起经,zhong'ben'qi'jing
冢本启祥,zhong'ben'qi'xiang
冢本善隆,zhong'ben'shan'long
中部,zhong'bu
中村瑞隆,zhong'cun'rui'long
中村元,zhong'cun'yuan
中道,zhong'dao
中谛,zhong'di
中峰和尚广录,zhong'feng'he'shang'guang'lu
中宫寺,zhong'gong'si
中观部,zhong'guan'bu
中观论疏,zhong'guan'lun'shu
中观派,zhong'guan'pai
中观破迷执论,zhong'guan'po'mi'zhi'lun
中观心论颂,zhong'guan'xin'lun'song
中观庄严论,zhong'guan'zhuang'yan'lun
中国,zhong'guo
中国佛教,zhong'guo'fo'jiao
中国佛教会,zhong'guo'fo'jiao'hui
中国佛教协会,zhong'guo'fo'jiao'xie'hui
中国佛寺志,zhong'guo'fo'si'zhi
中国太原武医禅院,zhong'guo'tai'yuan'wu'yi'chan'yuan
众合地狱,zhong'he'di'yu
中华大藏经,zhong'hua'da'zang'jing
中间静虑,zhong'jian'jing'lv
重解悟与重证悟,zhong'jie'wu'yu'zhong'zheng'wu
中津,zhong'jin
重龙山摩崖造像,zhong'long'shan'mo'ya'zao'xiang
中论,zhong'lun
终南山,zhong'nan'shan
中宁大佛殿,zhong'ning'da'fo'dian
中普陀寺,zhong'pu'tuo'si
中神宗,zhong'shen'zong
中圣,zhong'sheng
众圣点记,zhong'sheng'dian'ji
重松俊章,zhong'song'jun'zhang
仲算,zhong'suan
中台八叶院,zhong'tai'ba'ye'yuan
中天竺,zhong'tian'zhu
中天竺舍卫国祇洹寺图经,zhong'tian'zhu'she'wei'guo'chi'huan'si'tu'jing
众同分,zhong'tong'fen
中外日报,zhong'wai'ri'bao
中西牛郎,zhong'xi'niu'lang
重显,zhong'xian
种性,zhong'xing
种姓制度,zhong'xing'zhi'du
众许摩诃帝经,zhong'xu'mo'he'di'jing
众学法,zhong'xue'fa
忠寻,zhong'xun
中亚佛教,zhong'ya'fo'jiao
中巖派,zhong'yan'pai
中野达慧,zhong'ye'da'hui
中野义照,zhong'ye'yi'zhao
中阴经,zhong'yin'jing
中阴救度法,zhong'yin'jiu'du'fa
中有,zhong'you
种智院大学,zhong'zhi'yuan'da'xue
种子,zhong'zi
中尊,zhong'zun
中尊寺,zhong'zun'si
咒,zhou
粥,zhou
周安士,zhou'an'shi
周伯戡,zhou'bo'kan
周及,zhou'ji
周利槃陀迦,zhou'li'pan'tuo'jia
周良,zhou'liang
舟桥一哉,zhou'qiao'yi'zai
周叔迦,zhou'shu'jia
周信,zhou'xin
周宣德,zhou'xuan'de
周顒,zhou'yong
粥与茶,zhou'yu'cha
咒愿,zhou'yuan
周知册,zhou'zhi'ce
主巴噶举派,zhu'ba'ga'ju'pai
竹篦,zhu'bi
住持,zhu'chi
竹窗随笔,zhu'chuang'sui'bi
住定菩萨,zhu'ding'pu'sa
竺法护,zhu'fa'hu
竺法兰,zhu'fa'lan
竺法汰,zhu'fa'tai
诸法无行经,zhu'fa'wu'xing'jing
竺法雅,zhu'fa'ya
朱斐,zhu'fei
诸佛不欺,zhu'fo'bu'qi
诸行无常,zhu'hang'wu'chang
诸经要集,zhu'jing'yao'ji
朱利安,zhu'li'an
住莲,zhu'lian
竹林派,zhu'lin'pai
竹林寺,zhu'lin'si
竺摩,zhu'mo
助念,zhu'nian
竺潜,zhu'qian
朱伞,zhu'san
竺沙雅章,zhu'sha'ya'zhang
祝圣寺,zhu'sheng'si
朱士行,zhu'shi'xing
竺叔兰,zhu'shu'lan
诸说不同记,zhu'shuo'bu'tong'ji
诸天传,zhu'tian'chuan
驻锡,zhu'xi
竹溪寺,zhu'xi'si
炷香增福,zhu'xiang'zeng'fu
注心赋,zhu'xin'fu
茱萸寺,zhu'yu'si
煮云,zhu'yun
转变,zhuan'bian
转道,zhuan'dao
转法轮,zhuan'fa'lun
转逢,zhuan'feng
转根,zhuan'gen
撰集百缘经,zhuan'ji'bai'yuan'jing
转经,zhuan'jing
转女成男,zhuan'nv'cheng'nan
转识,zhuan'shi
转识得智,zhuan'shi'de'zhi
转依,zhuan'yi
幢,zhuang
庄严,zhuang'yan
庄严寺,zhuang'yan'si
撞钟征收令,zhuang'zhong'zheng'shou'ling
庄周梦蝶,zhuang'zhou'meng'die
准提菩萨,zhun'ti'pu'sa
准提咒,zhun'ti'zhou
拙火定,zhuo'huo'ding
卓尼寺,zhuo'ni'si
涿州市海禅林寺,zhuo'zhou'shi'hai'chan'lin'si
涿州市天国寺,zhuo'zhou'shi'tian'guo'si
紫柏尊者全集,zi'bai'zun'zhe'quan'ji
自忏忏他,zi'chan'chan'ta
自超,zi'chao
子淳,zi'chun
子聪,zi'cong
自得禅师语录,zi'de'chan'shi'yu'lu
子合国,zi'he'guo
自教相违过,zi'jiao'xiang'wei'guo
字界,zi'jie
自觉,zi'jue
自利,zi'li
自力,zi'li
自立论证派,zi'li'lun'zheng'pai
资粮,zi'liang
字轮观,zi'lun'guan
字门,zi'men
缁门崇行录,zi'men'chong'xing'lu
缁门警训,zi'men'jing'xun
缁门世谱,zi'men'shi'pu
姊崎正治,zi'qi'zheng'zhi
自然风光,zi'ran'feng'guang
自然智,zi'ran'zhi
自如,zi'ru
自伞自度,zi'san'zi'du
自誓得戒,zi'shi'de'jie
自受法乐,zi'shou'fa'yue
