阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
瑜伽行派,yu'jia'xing'pai
瑜伽宗,yu'jia'zong
遇见阿弥陀佛,yu'jian'e'mi'tuo'fo
于教二谛,yu'jiao'er'di
欲界,yu'jie
欲界散地,yu'jie'san'di
欲界三欲,yu'jie'san'yu
欲界五趣地,yu'jie'wu'qu'di
宇井伯寿,yu'jing'bo'shou
俞净意公遇灶神记,yu'jing'yi'gong'yu'zao'shen'ji
余居士,yu'ju'shi
于君方,yu'jun'fang
裕窥,yu'kui
盂兰盆,yu'lan'pen
盂兰盆会,yu'lan'pen'hui
盂兰盆经,yu'lan'pen'jing
玉琳国师,yu'lin'guo'shi
榆林窟,yu'lin'ku
于凌波,yu'ling'bo
欲流,yu'liu
预流果,yu'liu'guo
预流向,yu'liu'xiang
欲漏,yu'lou
雨曼陀罗华,yu'man'tuo'luo'hua
语密,yu'mi
喻弥陀,yu'mi'tuo
宇摩弥觉多杰,yu'mo'mi'jue'duo'jie
臾那世界国,yu'na'shi'jie'guo
余庆,yu'qing
欲取,yu'qu
玉泉皓禅师,yu'quan'hao'chan'shi
玉泉琏禅师,yu'quan'lian'chan'shi
玉泉寺,yu'quan'si
欲染,yu'ran
愚人的智慧,yu'ren'de'zhi'hui
欲如意足,yu'ru'yi'zu
欲色二界,yu'se'er'jie
俞氏,yu'shi
俞嗣如居士,yu'si'ru'ju'shi
愚堂东寔,yu'tang'dong'shi
于阗,yu'tian
欲天,yu'tian
欲天五淫,yu'tian'wu'yin
愚秃钞,yu'tu'chao
育王,yu'wang
育王端裕禅师,yu'wang'duan'yu'chan'shi
育王妙堪禅师,yu'wang'miao'kan'chan'shi
虞文懿,yu'wen'yi
欲无减,yu'wu'jian
羽溪了谛,yu'xi'le'di
遇贤,yu'xian
与咸,yu'xian
于宪,yu'xian
遇贤禅师,yu'xian'chan'shi
欲想,yu'xiang
雨行,yu'xing
预修十王生七经,yu'xiu'shi'wang'sheng'qi'jing
御选语录,yu'xuan'yu'lu
庾彦宝,yu'yan'bao
庾彦实,yu'yan'shi
语业,yu'ye
玉耶经,yu'ye'jing
欲有,yu'you
虞愚,yu'yu
虞愚先生,yu'yu'xian'sheng
豫章雷次宗,yu'zhang'lei'ci'zong
愚者智禅师语录,yu'zhe'zhi'chan'shi'yu'lu
玉芝禅师,yu'zhi'chan'shi
御制拣魔辨异录,yu'zhi'jian'mo'bian'yi'lu
愚中周及,yu'zhong'zhou'ji
余仲宗琇,yu'zhong'zong'xiu
宇宙,yu'zhou
宇宙人生,yu'zhou'ren'sheng
元安,yuan'an
元庵,yuan'an
元安禅师,yuan'an'chan'shi
袁媪,yuan'ao
元癹又文思八,yuan'ba'you'wen'si'ba
缘悲藏,yuan'bei'cang
元必才,yuan'bi'cai
圆辨道琛,yuan'bian'dao'chen
元表,yuan'biao
愿波罗蜜,yuan'bo'luo'mi
愿波罗蜜十德,yuan'bo'luo'mi'shi'de
袁伯修,yuan'bo'xiu
元布衲,yuan'bu'na
远参法师,yuan'can'fa'shi
圆测,yuan'ce
圆测大师,yuan'ce'da'shi
原禅师,yuan'chan'shi
元长,yuan'chang
元长禅师,yuan'chang'chan'shi
圆超,yuan'chao
元陈君璋,yuan'chen'jun'zhang
圆乘,yuan'cheng
圆成,yuan'cheng
圆澄,yuan'cheng
愿诚,yuan'cheng
缘成,yuan'cheng
圆成实性,yuan'cheng'shi'xing
园城寺,yuan'cheng'si
元崇,yuan'chong
愿船,yuan'chuan
元代佛教,yuan'dai'fo'jiao
原道辟邪说,yuan'dao'bi'xie'shuo
缘德禅师,yuan'de'chan'shi
缘德三,yuan'de'san
元德秀,yuan'de'xiu
愿度,yuan'du
圆顿,yuan'dun
圆顿成佛论,yuan'dun'cheng'fo'lun
圆顿教,yuan'dun'jiao
圆顿戒,yuan'dun'jie
圆顿止观,yuan'dun'zhi'guan
圆顿宗,yuan'dun'zong
圆尔辨圆,yuan'er'bian'yuan
远法师,yuan'fa'shi
圆佛,yuan'fo
愿佛,yuan'fo
圆佛教,yuan'fo'jiao
缘缚断,yuan'fu'duan
圆观,yuan'guan
元光,yuan'guang
圆光,yuan'guang
圆光寺,yuan'guang'si
元圭,yuan'gui
元圭禅师,yuan'gui'chan'shi
圆果,yuan'guo
愿海,yuan'hai
元浩,yuan'hao
元皓法师,yuan'hao'fa'shi
元和尚,yuan'he'shang
元亨释书,yuan'heng'shi'shu
元亨寺,yuan'heng'si
元宏济,yuan'hong'ji
袁焕仙居士,yuan'huan'xian'ju'shi
袁焕仙先生,yuan'huan'xian'xian'sheng
元慧,yuan'hui
圆晖,yuan'hui
圆寂,yuan'ji
圆玑,yuan'ji
元建安白云崇梵寺愚叟澄鉴禅师,yuan'jian'an'bai'yun'chong'fan'si'yu'sou'cheng'jian'chan'shi
元建阳高仰山古梅正友禅师,yuan'jian'yang'gao'yang'shan'gu'mei'zheng'you'chan'shi
元建阳云庵庆禅师,yuan'jian'yang'yun'an'qing'chan'shi
元皎,yuan'jiao
圆教,yuan'jiao
圆教四门,yuan'jiao'si'men
圆解,yuan'jie
圆戒,yuan'jie
元洁莹禅师语录,yuan'jie'ying'chan'shi'yu'lu
元静,yuan'jing
元净,yuan'jing
圆镜,yuan'jing
元净禅师,yuan'jing'chan'shi
元净法师,yuan'jing'fa'shi
圆镜法师,yuan'jing'fa'shi
袁景倩,yuan'jing'qian
元敬斋姑,yuan'jing'zhai'gu
圆具,yuan'ju
袁觉,yuan'jue
圆觉,yuan'jue
缘觉,yuan'jue
圆觉禅师,yuan'jue'chan'shi
缘觉乘,yuan'jue'cheng
缘觉法界,yuan'jue'fa'jie
圆觉经,yuan'jue'jing
圆觉经道场修证仪,yuan'jue'jing'dao'chang'xiu'zheng'yi
园觉精舍,yuan'jue'jing'she
圆觉律师,yuan'jue'lv'shi
缘觉菩提,yuan'jue'pu'ti
圆觉寺,yuan'jue'si
圆觉演公,yuan'jue'yan'gong
圆觉宗慧华金刚上师,yuan'jue'zong'hui'hua'jin'gang'shang'shi
元凯法师,yuan'kai'fa'shi
元康,yuan'kang
圆空,yuan'kong
源空,yuan'kong
圆魁,yuan'kui
元来,yuan'lai
袁了凡,yuan'le'fan
袁了凡居士,yuan'le'fan'ju'shi
愿力,yuan'li
缘力,yuan'li
缘理,yuan'li
缘理断九,yuan'li'duan'jiu
元礼首座,yuan'li'shou'zuo
原理证得经,yuan'li'zheng'de'jing
愿力自然,yuan'li'zi'ran
元琏禅师,yuan'lian'chan'shi
元鲁山,yuan'lu'shan
愿轮,yuan'lun
瑗律师,yuan'lv'shi
缘虑心,yuan'lv'xin
圆满报饰,yuan'man'bao'shi
圆梦,yuan'meng
元蒙润,yuan'meng'run
缘密,yuan'mi
圆密一致,yuan'mi'yi'zhi
元妙,yuan'miao
圆妙,yuan'miao
原妙禅师,yuan'miao'chan'shi
元妙文,yuan'miao'wen
元明,yuan'ming
元明本,yuan'ming'ben
圆明常寂照,yuan'ming'chang'ji'zhao
圆明大师演人公,yuan'ming'da'shi'yan'ren'gong
元念佛婆,yuan'nian'fo'po
元瓯宁斗峰山大圭正璋禅师,yuan'ou'ning'dou'feng'shan'da'gui'zheng'zhang'chan'shi
元瓯宁天宝山逆川智顺禅师,yuan'ou'ning'tian'bao'shan'ni'chuan'zhi'shun'chan'shi
元瓯宁天宝山铁关法枢禅师,yuan'ou'ning'tian'bao'shan'tie'guan'fa'shu'chan'shi
元盘谷,yuan'pan'gu
元品无明,yuan'pin'wu'ming
原璞禅师士璋,yuan'pu'chan'shi'shi'zhang
缘起,yuan'qi
缘起观,yuan'qi'guan
缘起门,yuan'qi'men
缘起相由,yuan'qi'xiang'you
缘起性空,yuan'qi'xing'kong
缘起中道,yuan'qi'zhong'dao
缘切寺,yuan'qie'si
冤亲,yuan'qin
冤亲平等,yuan'qin'ping'deng
怨亲平等,yuan'qin'ping'deng
元庆,yuan'qing
源清,yuan'qing
元庆寿海云大士,yuan'qing'shou'hai'yun'da'shi
缘缺不生,yuan'que'bu'sheng
圆仁,yuan'ren
原人论,yuan'ren'lun
缘日,yuan'ri
圆融,yuan'rong
圆融法师,yuan'rong'fa'shi
圆融三谛,yuan'rong'san'di
圆融之道,yuan'rong'zhi'dao
元善继,yuan'shan'ji
缘山三大藏目录,yuan'shan'san'da'zang'mu'lu
元善住,yuan'shan'zhu
圆绍三,yuan'shao'san
愿身,yuan'shen
缘生,yuan'sheng
缘生法,yuan'sheng'fa
远师,yuan'shi
圆实,yuan'shi
愿食,yuan'shi
缘事,yuan'shi
原始佛教,yuan'shi'fo'jiao
元士宗,yuan'shi'zong
元松溪佛行少林崧禅师,yuan'song'xi'fo'xing'shao'lin'song'chan'shi
元叟禅师行端,yuan'sou'chan'shi'xing'duan
元叟端禅师,yuan'sou'duan'chan'shi
园田宗惠,yuan'tian'zong'hui
圆通,yuan'tong
圆通忏法,yuan'tong'chan'fa
圆通禅师,yuan'tong'chan'shi
圆通大士,yuan'tong'da'shi
圆通居讷禅师,yuan'tong'ju'ne'chan'shi
圆通旻禅师,yuan'tong'min'chan'shi
圆通讷禅师,yuan'tong'ne'chan'shi
圆通寺,yuan'tong'si
圆通思梵,yuan'tong'si'fan
圆通缘德禅师,yuan'tong'yuan'de'chan'shi
圆通真际德止禅师,yuan'tong'zhen'ji'de'zhi'chan'shi
愿土,yuan'tu
元琬法师,yuan'wan'fa'shi
元王九莲,yuan'wang'jiu'lian
元维则,yuan'wei'ze
源翁心昭,yuan'weng'xin'zhao
圆悟,yuan'wu
圆悟禅师,yuan'wu'chan'shi
圆悟佛果禅师语录,yuan'wu'fo'guo'chan'shi'yu'lu
元熙禅师,yuan'xi'chan'shi
元贤,yuan'xian
员相,yuan'xiang
元晓,yuan'xiao
圆心,yuan'xin
源信,yuan'xin
缘心,yuan'xin
圆信禅师,yuan'xin'chan'shi
圆行,yuan'xing
圆性,yuan'xing
愿行,yuan'xing
元性澄,yuan'xing'cheng
远行地,yuan'xing'di
愿行具足,yuan'xing'ju'zu
元兴寺,yuan'xing'si
元琇,yuan'xiu
圆修,yuan'xiu
袁彦伯,yuan'yan'bo
圆音,yuan'yin
缘因,yuan'yin
元音老人,yuan'yin'lao'ren
元颖,yuan'ying
圆瑛,yuan'ying
圆瑛法师,yuan'ying'fa'shi
元祐,yuan'you
元优昙,yuan'you'tan
元瑜,yuan'yu
缘缘,yuan'yuan
圆月明律,yuan'yue'ming'lv
圆泽禅师,yuan'ze'chan'shi
怨憎会苦,yuan'zeng'hui'ku
元湛,yuan'zhan
元张夫人,yuan'zhang'fu'ren
元肇,yuan'zhao
元昭,yuan'zhao
元照,yuan'zhao
圆照,yuan'zhao
圆照本禅师,yuan'zhao'ben'chan'shi
圆照禅师,yuan'zhao'chan'shi
圆照禅师本公,yuan'zhao'chan'shi'ben'gong
元照律师,yuan'zhao'lv'shi
元柘木,yuan'zhe'mu
原真,yuan'zhen
圆震,yuan'zhen
圆珍,yuan'zhen
元镇法师,yuan'zhen'fa'shi
元政和奖山慧空元模禅师,yuan'zheng'he'jiang'shan'hui'kong'yuan'mo'chan'shi
圆智,yuan'zhi
圆智禅师,yuan'zhi'chan'shi
圆智法师,yuan'zhi'fa'shi
元旨公,yuan'zhi'gong
元周婆,yuan'zhou'po
愿诸众生清净佛刹行,yuan'zhu'zhong'sheng'qing'jing'fo'sha'xing
圆拙法师,yuan'zhuo'fa'shi
元子文,yuan'zi'wen
元紫芝,yuan'zi'zhi
圆宗,yuan'zong
月爱三昧,yue'ai'san'mei
月庵宗光,yue'an'zong'guang
月不常住,yue'bu'chang'zhu
阅藏知津,yue'cang'zhi'jin
月称,yue'cheng
月称菩萨传,yue'cheng'pu'sa'chuan
月船禅慧,yue'chuan'chan'hui
月船琛海,yue'chuan'chen'hai
月川法师,yue'chuan'fa'shi
月船和尚,yue'chuan'he'shang
月灯三昧经,yue'deng'san'mei'jing
月顶,yue'ding
月官,yue'guan
月灌溪志闲禅师,yue'guan'xi'zhi'xian'chan'shi
月光菩萨,yue'guang'pu'sa
越国夫人王氏,yue'guo'fu'ren'wang'shi
月海元昭,yue'hai'yuan'zhao
月华山琳公,yue'hua'shan'lin'gong
月涧义光,yue'jian'yi'guang
月江禅师,yue'jiang'chan'shi
月江净公,yue'jiang'jing'gong
月精寺,yue'jing'si
月亮偷不去,yue'liang'tou'bu'qu
月林禅师,yue'lin'chan'shi
月林观禅师,yue'lin'guan'chan'shi
月林镜公,yue'lin'jing'gong
岳林寺,yue'lin'si
岳麓海禅师,yue'lu'hai'chan'shi
月轮观,yue'lun'guan
越南佛教,yue'nan'fo'jiao
越三昧耶罪,yue'san'mei'ye'zui
越山鉴真,yue'shan'jian'zhen
月上女经,yue'shang'nv'jing
岳神乞戒,yue'shen'qi'jie
月潭和尚,yue'tan'he'shang
月潭全龙,yue'tan'quan'long
悦堂禅师,yue'tang'chan'shi
月堂昌禅师,yue'tang'chang'chan'shi
悦堂訚禅师,yue'tang'yin'chan'shi
月堂宗规,yue'tang'zong'gui
月天,yue'tian
约翁德俭,yue'weng'de'jian
月西法师,yue'xi'fa'shi
月溪法师,yue'xi'fa'shi
越溪守谦,yue'xi'shou'qian
月霞,yue'xia
月心宝公,yue'xin'bao'gong
月性,yue'xing
悦岩不禅,yue'yan'bu'chan
月印释谱,yue'yin'shi'pu
月氏,yue'zhi
约之裕公,yue'zhi'yu'gong
越州律师昙一,yue'zhou'lv'shi'tan'yi
月舟宗胡,yue'zhou'zong'hu
云版,yun'ban
云辩,yun'bian
运敞,yun'chang
运城市芮城县寿圣寺,yun'cheng'shi'rui'cheng'xian'shou'sheng'si
蕴处界,yun'chu'jie
蕴慈,yun'ci
蕴聪禅师,yun'cong'chan'shi
云达,yun'da
云丹嘉措,yun'dan'jia'cuo
允汾,yun'fen
云峰禅师,yun'feng'chan'shi
云峰法师,yun'feng'fa'shi
云峰高禅师,yun'feng'gao'chan'shi
云峰和尚,yun'feng'he'shang
云峰文悦禅师,yun'feng'wen'yue'chan'shi
云峰元益首座,yun'feng'yuan'yi'shou'zuo
云峰悦禅师,yun'feng'yue'chan'shi
云福禅寺,yun'fu'chan'si
云盖,yun'gai
云盖志安禅师,yun'gai'zhi'an'chan'shi
云盖智禅师,yun'gai'zhi'chan'shi
云冈石窟,yun'gang'shi'ku
云冈舜德,yun'gang'shun'de
云供,yun'gong
云谷禅师,yun'gu'chan'shi
云谷会师,yun'gu'hui'shi
云光法师,yun'guang'fa'shi
云和狮山普仁寺,yun'he'shi'shan'pu'ren'si
蕴界,yun'jie
云居,yun'ju
云居道简禅师,yun'ju'dao'jian'chan'shi
云居道膺禅师,yun'ju'dao'ying'chan'shi
云居法如,yun'ju'fa'ru
云居佛印了元禅师,yun'ju'fo'yin'le'yuan'chan'shi
云居佛印元禅师,yun'ju'fo'yin'yuan'chan'shi
云居宏觉膺禅师,yun'ju'hong'jue'ying'chan'shi
云居简,yun'ju'jian
云居简禅师,yun'ju'jian'chan'shi
云居如禅师,yun'ju'ru'chan'shi
云居山,yun'ju'shan
云居舜禅师,yun'ju'shun'chan'shi
云居寺,yun'ju'si
云居悟禅师,yun'ju'wu'chan'shi
云居希膺,yun'ju'xi'ying
云居膺禅师,yun'ju'ying'chan'shi
云居祐禅师,yun'ju'you'chan'shi
云居元祐禅师,yun'ju'yuan'you'chan'shi
云居真牧禅师,yun'ju'zhen'mu'chan'shi
允堪,yun'kan
允堪律师,yun'kan'lv'shi
云棂泰禅,yun'ling'tai'chan
云门,yun'men
云门匡真禅师广录,yun'men'kuang'zhen'chan'shi'guang'lu
云门麦浪怀禅师宗门设难,yun'men'mai'lang'huai'chan'shi'zong'men'she'nan
云门山,yun'men'shan
云门山文偃禅师,yun'men'shan'wen'yan'chan'shi
云门寺,yun'men'si
云门文偃禅师,yun'men'wen'yan'chan'shi
云门宗,yun'men'zong
蕴魔,yun'mo
蕴能,yun'neng
蕴齐,yun'qi
运期,yun'qi
云栖大师,yun'qi'da'shi
云栖法汇,yun'qi'fa'hui
云栖莲池宏师,yun'qi'lian'chi'hong'shi
运庆,yun'qing
允清禅师建法海精舍,yun'qing'chan'shi'jian'fa'hai'jing'she
允若,yun'ruo
允若法师,yun'ruo'fa'shi
蕴善巧,yun'shan'qiao
蕴识,yun'shi
云水,yun'shui
云水禅心歌唱版,yun'shui'chan'xin'ge'chang'ban
云水随缘,yun'shui'sui'yuan
云邃,yun'sui
芸亭,yun'ting
云亭禅师,yun'ting'chan'shi
允文,yun'wen
云屋慧轮,yun'wu'hui'lun
云溪桃水,yun'xi'tao'shui
运心,yun'xin
运心供养,yun'xin'gong'yang
云岩,yun'yan
云岩晟禅师,yun'yan'sheng'chan'shi
云巖寺,yun'yan'si
云岩新禅师,yun'yan'xin'chan'shi
云在青天水在瓶,yun'zai'qing'tian'shui'zai'ping
允泽法师,yun'ze'fa'shi
杂阿含经,za'a'han'jing
杂阿毗昙心论,za'a'pi'tan'xin'lun
杂宝藏经,za'bao'cang'jing
杂含,za'han
杂染,za'ran
杂生世界,za'sheng'shi'jie
杂想观,za'xiang'guan
杂行,za'xing
杂修,za'xiu
杂修十三失,za'xiu'shi'san'shi
杂缘,za'yuan
杂住界,za'zhu'jie
在缠,zai'chan
在家,zai'jia
在家二戒,zai'jia'er'jie
在家菩萨,zai'jia'pu'sa
再世人狗缘,zai'shi'ren'gou'yuan
赞巴卡,zan'ba'ka
赞佛,zan'fo
赞佛偈,zan'fo'ji
赞宁,zan'ning
赞僧歌,zan'seng'ge
昝省斋,zan'sheng'zhai
赞颂阿弥陀佛,zan'song'e'mi'tuo'fo
赞叹门,zan'tan'men
咱雅班智达南喀嘉措,zan'ya'ban'zhi'da'nan'ka'jia'cuo
赞元,zan'yuan
藏传大悲咒,zang'chuan'da'bei'zhou
藏传佛教人物,zang'chuan'fo'jiao'ren'wu
葬法,zang'fa
早岛镜正,zao'dao'jing'zheng
澡豆,zao'dou
糟蹋者,zao'ta'zhe
造像量度经,zao'xiang'liang'du'jing
泽庵宗彭,ze'an'zong'peng
择法觉支,ze'fa'jue'zhi
择法眼,ze'fa'yan
樍贡巴仁钦华,ze'gong'ba'ren'qin'hua
责骂与慈悲,ze'ma'yu'ci'bei
择灭,ze'mie
泽木兴道,ze'mu'xing'dao
择卿,ze'qing
则全,ze'quan
泽水长茂,ze'shui'chang'mao
则悟法师,ze'wu'fa'shi
择瑛,ze'ying
则章,ze'zhang
贼住,zei'zhu
怎能会得,zen'neng'hui'de
增悲,zeng'bei
增谷文雄,zeng'gu'wen'xiong
增劫,zeng'jie
增忍,zeng'ren
增上,zeng'shang
增上果,zeng'shang'guo
增上慧学,zeng'shang'hui'xue
增上戒学,zeng'shang'jie'xue
增上慢,zeng'shang'man
增上寺,zeng'shang'si
增上心,zeng'shang'xin
增上心学,zeng'shang'xin'xue
增上缘,zeng'shang'yuan
增壹阿含经,zeng'yi'a'han'jing
增益法,zeng'yi'fa
增语触,zeng'yu'chu
增长,zeng'zhang
增长广目,zeng'zhang'guang'mu
增长天,zeng'zhang'tian
增支部,zeng'zhi'bu
札巴嘉措,zha'ba'jia'cuo
札巴力巴,zha'ba'li'ba
札巴僧格,zha'ba'seng'ge
札仓,zha'cang
札查巴,zha'cha'ba
霅川朱氏,zha'chuan'zhu'shi
渣华卓扬,zha'hua'zhuo'yang
札拉曲札,zha'la'qu'zha
札连达拉,zha'lian'da'la
札鲁吉,zha'lu'ji
札马力巴,zha'ma'li'ba
札什伦布寺,zha'shen'lun'bu'si
札西彭措,zha'xi'peng'cuo
札雅南达,zha'ya'nan'da
斋法,zhai'fa
斋非时,zhai'fei'shi
斋戒,zhai'jie
宅磨派,zhai'mo'pai
斋七,zhai'qi
斋时,zhai'shi
斋月,zhai'yue
斋主,zhai'zhu
瞻波国,zhan'bo'guo
瞻卜树,zhan'bo'shu
占察善恶业报经,zhan'cha'shan'e'ye'bao'jing
詹东嘉波,zhan'dong'jia'bo
詹孔诺蓉居士,zhan'kong'nuo'rong'ju'shi
詹励吾居士,zhan'li'wu'ju'shi
湛然,zhan'ran
湛然禅师,zhan'ran'chan'shi
湛然大师,zhan'ran'da'shi
湛然法师,zhan'ran'fa'shi
湛然寺,zhan'ran'si
湛山寺,zhan'shan'si
湛山倓虚大师,zhan'shan'tan'xu'da'shi
旃檀瑞像,zhan'tan'rui'xiang
旃檀树,zhan'tan'shu
湛堂法师性澄,zhan'tang'fa'shi'xing'cheng
湛堂准禅师,zhan'tang'zhun'chan'shi
旃陀罗,zhan'tuo'luo
战遮,zhan'zhe
战主国,zhan'zhu'guo
展转食,zhan'zhuan'shi
张爱,zhang'ai
障碍别人就是障碍自己,zhang'ai'bie'ren'jiu'shi'zhang'ai'zi'ji
张安道,zhang'an'dao
章安结集灌顶法师,zhang'an'jie'ji'guan'ding'fa'shi
张伯端,zhang'bo'duan
张澄基,zhang'cheng'ji
张德远,zhang'de'yuan
张迪,zhang'di
张方平,zhang'fang'ping
张夫人,zhang'fu'ren
张夫人黄氏,zhang'fu'ren'huang'shi
张功甫,zhang'gong'fu
张洪赈,zhang'hong'zhen
张后溪继室钟氏,zhang'hou'xi'ji'shi'zhong'shi
章嘉阿旺洛桑曲丹,zhang'jia'a'wang'luo'sang'qu'dan
章嘉若白多杰,zhang'jia'ruo'bai'duo'jie
障尽解脱,zhang'jin'jie'tuo
章敬,zhang'jing
张九成,zhang'jiu'cheng
张九成居士,zhang'jiu'cheng'ju'shi
张浚,zhang'jun
张浚居士,zhang'jun'ju'shi
张莱民,zhang'lai'min
长老,zhang'lao
长老偈,zhang'lao'ji
杖林,zhang'lin
丈六佛,zhang'liu'fo
丈六应身,zhang'liu'ying'shen
张抡,zhang'lun
张曼涛,zhang'man'tao
张曼涛居士,zhang'man'tao'ju'shi
张南轩,zhang'nan'xuan
张平叔,zhang'ping'shu
张商英,zhang'shang'ying
张商英居士,zhang'shang'ying'ju'shi
张栻,zhang'shi
张士衡,zhang'shi'heng
张守约之继室陶氏,zhang'shou'yue'zhi'ji'shi'tao'shi
张淑源居士,zhang'shu'yuan'ju'shi
张说居士,zhang'shuo'ju'shi
彰所知论,zhang'suo'zhi'lun
张太宜人金氏,zhang'tai'yi'ren'jin'shi
张天觉,zhang'tian'jue
张廷圭,zhang'ting'gui
张廷荣,zhang'ting'rong
张魏公,zhang'wei'gong
张文定,zhang'wen'ding
张文忠,zhang'wen'zhong
张无尽,zhang'wu'jin
张孝始,zhang'xiao'shi
张孝祥居士,zhang'xiao'xiang'ju'shi
张秀才,zhang'xiu'cai
张秀实,zhang'xiu'shi
张燕公,zhang'yan'gong
张元寿,zhang'yuan'shou
彰章青渊,zhang'zhang'qing'yuan
长者,zhang'zhe
长者李通玄,zhang'zhe'li'tong'xuan
张秩斯之妻杨氏,zhang'zhi'si'zhi'qi'yang'shi
掌中论,zhang'zhong'lun
漳州桂琛禅师,zhang'zhou'gui'chen'chan'shi
漳州罗汉,zhang'zhou'luo'han
漳州罗汉琛禅师,zhang'zhou'luo'han'chen'chan'shi
漳州罗汉和尚,zhang'zhou'luo'han'he'shang
张拙,zhang'zhuo
张子韶,zhang'zi'shao
赵抃,zhao'bian
照伯,zhao'bo
找不回来,zhao'bu'hui'lai
找禅心,zhao'chan'xin
赵大洲,zhao'da'zhou
赵凡夫,zhao'fan'fu
赵公善期,zhao'gong'shan'qi
肇公奘公,zhao'gong'zang'gong
昭和法宝总目录,zhao'he'fa'bao'zong'mu'lu
昭慧,zhao'hui
昭觉白,zhao'jue'bai
昭觉寺,zhao'jue'si
昭觉延美永安德元二师,zhao'jue'yan'mei'yong'an'de'yuan'er'shi
照觉总禅师,zhao'jue'zong'chan'shi
赵郡王,zhao'jun'wang
赵亮杰,zhao'liang'jie
赵令衿,zhao'ling'jin
肇论,zhao'lun
昭明太子,zhao'ming'tai'zi
朝暮课诵,zhao'mu'ke'song
赵朴初,zhao'pu'chu
赵朴初居士,zhao'pu'chu'ju'shi
招庆,zhao'qing
昭庆禅师,zhao'qing'chan'shi
昭庆律寺,zhao'qing'lv'si
赵清献,zhao'qing'xian
赵清献公抃,zhao'qing'xian'gong'bian
赵清献公平居,zhao'qing'xian'gong'ping'ju
赵松雪,zhao'song'xue
招提,zhao'ti
沼田惠范,zhao'tian'hui'fan
爪哇佛教,zhao'wa'fo'jiao
招贤通禅师,zhao'xian'tong'chan'shi
照祥法师,zhao'xiang'fa'shi
赵夷午居士,zhao'yi'wu'ju'shi
赵阅道,zhao'yue'dao
赵阅道居士,zhao'yue'dao'ju'shi
昭月和尚之母余媪,zhao'yue'he'shang'zhi'mu'yu'ao
赵真觉居士,zhao'zhen'jue'ju'shi
赵智凤,zhao'zhi'feng
赵州,zhao'zhou
赵州禅茶颂,zhao'zhou'chan'cha'song
赵州从谂禅师,zhao'zhou'cong'shen'chan'shi
赵州的佛,zhao'zhou'de'fo
赵州和尚语录,zhao'zhou'he'shang'yu'lu
赵州稔禅师,zhao'zhou'ren'chan'shi
赵州小便,zhao'zhou'xiao'bian
遮波致波,zhe'bo'zhi'bo
遮恶,zhe'e
折伏摄受,zhe'fu'she'shou
磔迦国,zhe'jia'guo
浙江省金华龙盘寺,zhe'jiang'sheng'jin'hua'long'pan'si
遮戒,zhe'jie
遮那,zhe'na
遮那教主,zhe'na'jiao'zhu
遮那业,zhe'na'ye
遮诠,zhe'quan
赭时国,zhe'shi'guo
浙翁琰,zhe'weng'yan
遮性,zhe'xing
折疑论,zhe'yi'lun
遮罪,zhe'zui
真宝庆预,zhen'bao'qing'yu
贞辨,zhen'bian
贞辩,zhen'bian
真表,zhen'biao
真表四,zhen'biao'si
真禅法师,zhen'chan'fa'shi
真常,zhen'chang
真乘,zhen'cheng
真诚的世俗,zhen'cheng'de'shi'su
真慈,zhen'ci
震旦第二十九祖慧可尊者,zhen'dan'di'er'shi'jiu'zu'hui'ke'zun'zhe
震旦第三十二祖弘忍尊者,zhen'dan'di'san'shi'er'zu'hong'ren'zun'zhe
震旦第三十三祖慧能尊者,zhen'dan'di'san'shi'san'zu'hui'neng'zun'zhe
震旦第三十一祖道信尊者,zhen'dan'di'san'shi'yi'zu'dao'xin'zun'zhe
震旦第三十祖僧璨尊者,zhen'dan'di'san'shi'zu'seng'can'zun'zhe
真德秀,zhen'de'xiu
真德秀居士,zhen'de'xiu'ju'shi
真谛,zhen'di
真谛译师,zhen'di'yi'shi
真点胸,zhen'dian'xiong
真定,zhen'ding
真法,zhen'fa
真法界,zhen'fa'jie
真放得下,zhen'fang'de'xia
真佛,zhen'fo
贞干,zhen'gan
甄公,zhen'gong
贞固,zhen'gu
真观,zhen'guan
振光,zhen'guang
镇海寺,zhen'hai'si
真华,zhen'hua
真化二身,zhen'hua'er'shen
震华法师,zhen'hua'fa'shi
贞诲,zhen'hui
真慧,zhen'hui
真慧寺,zhen'hui'si
真际,zhen'ji
真寂,zhen'ji
真际禅林,zhen'ji'chan'lin
真际大师,zhen'ji'da'shi
真假妄语,zhen'jia'wang'yu
镇将夜叉法,zhen'jiang'ye'cha'fa
真教智仙,zhen'jiao'zhi'xian
真节,zhen'jie
真解脱,zhen'jie'tuo
真净,zhen'jing
真净文禅师,zhen'jing'wen'chan'shi
真觉,zhen'jue
真觉大师志添,zhen'jue'da'shi'zhi'tian
真觉国师,zhen'jue'guo'shi
真觉昭贶禅师,zhen'jue'zhao'kuang'chan'shi
贞峻,zhen'jun
真空,zhen'kong
真空观,zhen'kong'guan
真空妙有,zhen'kong'miao'you
真来佛子,zhen'lai'fo'zi
真澧,zhen'li
真理,zhen'li
真理运动,zhen'li'yun'dong
真理之如意宝珠,zhen'li'zhi'ru'yi'bao'zhu
真能立,zhen'neng'li
真能破,zhen'neng'po
真清,zhen'qing
真诠,zhen'quan
真人,zhen'ren
