阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
有所赞叹,you'suo'zan'tan
有贪,you'tan
优昙跋罗,you'tan'ba'luo
优昙法师,you'tan'fa'shi
优昙华,you'tan'hua
有澹台灭明者,you'tan'tai'mie'ming'zhe
栯堂禅师山居诗,you'tang'chan'shi'shan'ju'shi
犹螳螂之怒臂以当车轶,you'tang'lang'zhi'nu'bi'yi'dang'che'yi
有体,you'ti
有体施设假,you'ti'shi'she'jia
有天,you'tian
有天道,you'tian'dao
优填王,you'tian'wang
有天下,you'tian'xia
有天子剑,you'tian'zi'jian
有恸乎,you'tong'hu
有统一而后能成,you'tong'yi'er'hou'neng'cheng
幽途,you'tu
有土之君与,you'tu'zhi'jun'yu
优陀罗罗摩子,you'tuo'luo'luo'mo'zi
优陀那,you'tuo'na
游外弘内,you'wai'hong'nei
有为,you'wei
有为法,you'wei'fa
有为果,you'wei'guo
有为解脱,you'wei'jie'tuo
有为空,you'wei'kong
有惟仁者能以大事小,you'wei'ren'zhe'neng'yi'da'shi'xiao
有为生死,you'wei'sheng'si
有未始有夫未始有始也者,you'wei'shi'you'fu'wei'shi'you'shi'ye'zhe
有未始有夫未始有无也者,you'wei'shi'you'fu'wei'shi'you'wu'ye'zhe
有为无漏,you'wei'wu'lou
有为也,you'wei'ye
犹未也,you'wei'ye
有为转变,you'wei'zhuan'bian
又问,you'wen
又问曰,you'wen'yue
由闻周之征藏史有老聃者,you'wen'zhou'zhi'zheng'cang'shi'you'lao'dan'zhe
有我在,you'wo'zai
有我之境,you'wo'zhi'jing
有无,you'wu
有无二边,you'wu'er'bian
有无二见,you'wu'er'jian
有物混成,you'wu'hun'cheng
有无混一之常,you'wu'hun'yi'zhi'chang
有无量寿佛,you'wu'liang'shou'fo
有无相生,you'wu'xiang'sheng
犹务学以复补前行之恶,you'wu'xue'yi'fu'bu'qian'xing'zhi'e
幼吾幼以及人之幼,you'wu'you'yi'ji'ren'zhi'you
有物之域,you'wu'zhi'yu
忧喜暗,you'xi'an
游戏三昧,you'xi'san'mei
游戏神通,you'xi'shen'tong
尤锡绶之妻施氏,you'xi'shou'zhi'qi'shi'shi
右下,you'xia
有想,you'xiang
有相,you'xiang
有相安乐行,you'xiang'an'le'xing
有相观,you'xiang'guan
有相教,you'xiang'jiao
有相皆虚妄,you'xiang'jie'xu'wang
有想天,you'xiang'tian
有想无想,you'xiang'wu'xiang
有相无相,you'xiang'wu'xiang
有相无相曼荼罗,you'xiang'wu'xiang'man'tu'luo
又相之,you'xiang'zhi
游祥洲,you'xiang'zhou
有相宗,you'xiang'zong
有孝慈,you'xiao'ci
犹小石小木之在大山也,you'xiao'shi'xiao'mu'zhi'zai'da'shan'ye
忧懈怠则思慎始而敬终,you'xie'dai'ze'si'shen'shi'er'jing'zhong
游心,you'xin
游心法界,you'xin'fa'jie
有心却在无心时,you'xin'que'zai'wu'xin'shi
有心人,you'xin'ren
有心位,you'xin'wei
有心哉,you'xin'zai
游行,you'xing
有形者与无形无状而皆存者尽无,you'xing'zhe'yu'wu'xing'wu'zhuang'er'jie'cun'zhe'jin'wu
有需,you'xu
幽玄,you'xuan
有学,you'xue
由旬,you'xun
有寻有伺,you'xun'you'si
有严,you'yan
有严法师,you'yan'fa'shi
有焰肩佛,you'yan'jian'fo
又焉贪,you'yan'tan
酉阳杂俎,you'yang'za'zu
由也,you'ye
由也果,you'ye'guo
由也问,you'ye'wen
由也喭,you'ye'yan
有一,you'yi
有异,you'yi
有异熟,you'yi'shu
有一焉,you'yi'yan
有一言而可以终身行之者乎,you'yi'yan'er'ke'yi'zhong'shen'xing'zhi'zhe'hu
有因而无生焉,you'yin'er'wu'sheng'yan
犹有,you'you
优游读书,you'you'du'shu
有馀,you'yu
犹豫不成过,you'yu'bu'cheng'guo
由与赐,you'yu'ci
幽于粪土之中而不辞者,you'yu'fen'tu'zhi'zhong'er'bu'ci'zhe
有渔父者,you'yu'fu'zhe
有余故辞之,you'yu'gu'ci'zhi
有余涅槃,you'yu'nie'pan
有虞氏其犹藏仁以要人,you'yu'shi'qi'you'cang'ren'yi'yao'ren
有余土,you'yu'tu
有余为害者,you'yu'wei'hai'zhe
有与无,you'yu'wu
友于兄弟,you'yu'xiong'di
有鱼焉,you'yu'yan
游于艺,you'yu'yi
游於艺,you'yu'yi
有余依涅槃,you'yu'yi'nie'pan
又欲以其辱行漫我,you'yu'yi'qi'ru'xing'man'wo
有缘,you'yuan
酉源达公,you'yuan'da'gong
有缘入佛门切莫宝山空手回,you'yuan'ru'fo'men'qie'mo'bao'shan'kong'shou'hui
有缘者,you'yuan'zhe
又曰,you'yue
有越寇,you'yue'kou
游增地狱,you'zeng'di'yu
幼璋禅师,you'zhang'chan'shi
幼璋禅师住瑞龙,you'zhang'chan'shi'zhu'rui'long
有臻,you'zhen
有政,you'zheng
有诤说生死,you'zheng'shuo'sheng'si
友直,you'zhi
有之,you'zhi
有支,you'zhi
鼬之径,you'zhi'jing
犹之可也,you'zhi'ke'ye
由之瑟奚为於丘之门,you'zhi'se'xi'wei'yu'qiu'zhi'men
游廌山集,you'zhi'shan'ji
有执受,you'zhi'shou
有支习气,you'zhi'xi'qi
右中,you'zhong
有忠臣,you'zhong'chen
有种有心地,you'zhong'you'xin'di
幽州盘山宝积禅师,you'zhou'pan'shan'bao'ji'chan'shi
有诸,you'zhu
有诸侯剑,you'zhu'hou'jian
有主物,you'zhu'wu
有子曰,you'zi'yue
有宗,you'zong
有作,you'zuo
游酢,you'zuo
有作无作,you'zuo'wu'zuo
欲爱,yu'ai
欲爱惰轮回,yu'ai'duo'lun'hui
遇安禅师,yu'an'chan'shi
愚庵禅师超智,yu'an'chan'shi'chao'zhi
於薜,yu'bi
玉柄麈尾,yu'bing'zhu'wei
禹步,yu'bu
欲不行焉,yu'bu'xing'yan
育才之道,yu'cai'zhi'dao
于昶,yu'chang
虞长孺,yu'chang'ru
欲尘,yu'chen
鱼沉海底待龙门,yu'chen'hai'di'dai'long'men
玉城康四郎,yu'cheng'kang'si'lang
愚痴,yu'chi
与蚩由战于涿鹿之野,yu'chi'you'zhan'yu'zhuo'lu'zhi'ye
愚痴至极,yu'chi'zhi'ji
喻樗,yu'chu
禺川禅师,yu'chuan'chan'shi
于刺史,yu'ci'shi
於从政乎何有,yu'cong'zheng'hu'he'you
雨打芭蕉点蔷薇,yu'da'ba'jiao'dian'qiang'wei
语大功,yu'da'gong
遇到佛法,yu'dao'fo'fa
庾道集,yu'dao'ji
遇到金刚上师及密法,yu'dao'jin'gang'shang'shi'ji'mi'fa
喻道论,yu'dao'lun
与道徘徊,yu'dao'pai'huai
俞道婆,yu'dao'po
于道邃,yu'dao'sui
于頔,yu'di
于頔居士,yu'di'ju'shi
玉牒金书,yu'die'jin'shu
予独爱莲之出污泥而不染,yu'du'ai'lian'zhi'chu'wu'ni'er'bu'ran
宇多天皇,yu'duo'tian'huang
予恶乎知说生之非惑邪,yu'e'hu'zhi'shuo'sheng'zhi'fei'huo'xie
愚法,yu'fa
愚法二乘,yu'fa'er'cheng
于法既无得,yu'fa'ji'wu'de
于法开,yu'fa'kai
于法兰,yu'fa'lan
于法实无证,yu'fa'shi'wu'zheng
于法心不证,yu'fa'xin'bu'zheng
玉房秘诀,yu'fang'mi'jue
余放牛,yu'fang'niu
御飞龙,yu'fei'long
浴佛,yu'fo
浴佛偈,yu'fo'ji
玉佛寺,yu'fo'si
与佛同在,yu'fo'tong'zai
与佛无缘,yu'fo'wu'yuan
浴佛赞,yu'fo'zan
鱼傅沫,yu'fu'mo
玉甫绍琮,yu'fu'shao'cong
余干学派,yu'gan'xue'pai
玉岗法师,yu'gang'fa'shi
玉冈如金,yu'gang'ru'jin
予告若,yu'gao'ruo
与高适薛据登慈恩寺浮图,yu'gao'shi'xue'ju'deng'ci'en'si'fu'tu
庾公之斯学射於尹公之他,yu'gong'zhi'si'xue'she'yu'yin'gong'zhi'ta
愚故道,yu'gu'dao
与古为徒,yu'gu'wei'tu
与瞽者,yu'gu'zhe
寓谷志禅师,yu'gu'zhi'chan'shi
愚谷智禅师,yu'gu'zhi'chan'shi
玉管照神局,yu'guan'zhao'shen'ju
于贵之母于媪,yu'gui'zhi'mu'yu'ao
玉海,yu'hai
玉函山石窟,yu'han'shan'shi'ku
余杭政禅师,yu'hang'zheng'chan'shi
渔何得,yu'he'de
予何恶,yu'he'e
余鹤亭,yu'he'ting
羽黑山,yu'hei'shan
与忽时相与遇于浑沌之地,yu'hu'shi'xiang'yu'yu'yu'hun'dun'zhi'di
浴乎沂,yu'hu'yi
羽化而登仙,yu'hua'er'deng'xian
雨华瑞,yu'hua'rui
玉华寺,yu'hua'si
余焕文,yu'huan'wen
玉皇观念佛堂,yu'huang'guan'nian'fo'tang
玉慧观居士,yu'hui'guan'ju'shi
于吉,yu'ji
虞集,yu'ji
庾季才,yu'ji'cai
于吉神书,yu'ji'shen'shu
瑜伽,yu'jia
瑜珈不空三藏法师,yu'jia'bu'kong'san'zang'fa'shi
瑜伽教,yu'jia'jiao
瑜伽经,yu'jia'jing
瑜伽女地那羯啰,yu'jia'nv'di'na'jie'luo
瑜伽三密,yu'jia'san'mi
瑜伽士,yu'jia'shi
瑜伽师地论,yu'jia'shi'di'lun
瑜伽行派,yu'jia'xing'pai
郁伽长者,yu'jia'zhang'zhe
瑜伽宗,yu'jia'zong
遇见阿弥陀佛,yu'jian'e'mi'tuo'fo
遇贱即贵逢低高,yu'jian'ji'gui'feng'di'gao
于教二谛,yu'jiao'er'di
欲界,yu'jie
欲界散地,yu'jie'san'di
欲界三欲,yu'jie'san'yu
欲界五趣地,yu'jie'wu'qu'di
欲经,yu'jing
宇井伯寿,yu'jing'bo'shou
俞净意公遇灶神记,yu'jing'yi'gong'yu'zao'shen'ji
余居士,yu'ju'shi
欲绝王之喜好也,yu'jue'wang'zhi'xi'hao'ye
于君道,yu'jun'dao
于君方,yu'jun'fang
喻偘,yu'kan
裕窥,yu'kui
盂兰盆,yu'lan'pen
盂兰盆会,yu'lan'pen'hui
盂兰盆经,yu'lan'pen'jing
喻老,yu'lao
郁垒,yu'lei
余立于宇宙之中,yu'li'yu'yu'zhou'zhi'zhong
於礼乐,yu'li'yue
郁离子,yu'li'zi
逾梁山,yu'liang'shan
玉琳国师,yu'lin'guo'shi
榆林窟,yu'lin'ku
于凌波,yu'ling'bo
俞灵璝,yu'ling'gui
欲流,yu'liu
预流果,yu'liu'guo
预流向,yu'liu'xiang
欲流之远者,yu'liu'zhi'yuan'zhe
玉隆万寿宫,yu'long'wan'shou'gong
欲漏,yu'lou
语录,yu'lu
狱麓学派,yu'lu'xue'pai
遇乱世不为苟存,yu'luan'shi'bu'wei'gou'cun
与罗君章书,yu'luo'jun'zhang'shu
舆马之饰,yu'ma'zhi'shi
雨曼陀罗华,yu'man'tuo'luo'hua
与盟曰,yu'meng'yue
语密,yu'mi
与麋鹿共处,yu'mi'lu'gong'chu
喻弥陀,yu'mi'tuo
宇摩弥觉多杰,yu'mo'mi'jue'duo'jie
臾那,yu'na
臾那世界国,yu'na'shi'jie'guo
喻南强,yu'nan'qiang
於女安乎,yu'nv'an'hu
御女损益篇,yu'nv'sun'yi'pian
玉女隐微,yu'nv'yin'wei
予蓬蓬然起于北海而入于南海也,yu'peng'peng'ran'qi'yu'bei'hai'er'ru'yu'nan'hai'ye
禹偏枯,yu'pian'ku
与其媚於奥,yu'qi'mei'yu'ao
余且朝,yu'qie'chao
余庆,yu'qing
于丘其幸乎,yu'qiu'qi'xing'hu
欲取,yu'qu
玉泉皓禅师,yu'quan'hao'chan'shi
玉泉琏禅师,yu'quan'lian'chan'shi
玉泉寺,yu'quan'si
欲染,yu'ran
予然後浩然有归志,yu'ran'hou'hao'ran'you'gui'zhi
愚人的智慧,yu'ren'de'zhi'hui
欲仁而得仁,yu'ren'er'de'ren
於人何所不容,yu'ren'he'suo'bu'rong
与人居,yu'ren'ju
俞仁义,yu'ren'yi
语人曰,yu'ren'yue
与人之父居而杀其子,yu'ren'zhi'fu'ju'er'sha'qi'zi
与人之兄居而杀其弟,yu'ren'zhi'xiong'ju'er'sha'qi'di
与人忠,yu'ren'zhong
与如是等诸大菩萨,yu'ru'shi'deng'zhu'da'pu'sa
于汝意云何,yu'ru'yi'yun'he
欲如意足,yu'ru'yi'zu
欲色二界,yu'se'er'jie
鱼山梵呗寺,yu'shan'fan'bai'si
玉山讲义,yu'shan'jiang'yi
与山巨源绝交书,yu'shan'ju'yuan'jue'jiao'shu
嵛山派,yu'shan'pai
与善仁,yu'shan'ren
与伤惠,yu'shang'hui
于是,yu'shi
俞氏,yu'shi
雨师,yu'shi
于是夫负妻戴,yu'shi'fu'fu'qi'dai
喻十过,yu'shi'guo
于是乎天下始乔诘卓鸷,yu'shi'hu'tian'xia'shi'qiao'jie'zhuo'zhi
于是民皆巢居以避之,yu'shi'min'jie'chao'ju'yi'bi'zhi
欲是其所非而非其所是,yu'shi'qi'suo'fei'er'fei'qi'suo'shi
于是秦人拱手而取西河之外,yu'shi'qin'ren'gong'shou'er'qu'xi'he'zhi'wai
于是去而入深山,yu'shi'qu'er'ru'shen'shan
裕氏三昆仲,yu'shi'san'kun'zhong
于是文王不出宫三月,yu'shi'wen'wang'bu'chu'gong'san'yue
于是焉河伯始旋其面目,yu'shi'yan'he'bo'shi'xuan'qi'mian'mu
与师言之道与,yu'shi'yan'zhi'dao'yu
予适有幽忧之病,yu'shi'you'you'you'zhi'bing
于是张良至军门见樊哙,yu'shi'zhang'liang'zhi'jun'men'jian'fan'kuai
与使者俱往见太子,yu'shi'zhe'ju'wang'jian'tai'zi
迂书,yu'shu
虞舜臣,yu'shun'chen
雨思大地春自来,yu'si'da'di'chun'zi'lai
於斯二者何先,yu'si'er'zhe'he'xian
俞嗣如居士,yu'si'ru'ju'shi
於斯三者何先,yu'si'san'zhe'he'xian
于斯为盛,yu'si'wei'sheng
於斯为盛,yu'si'wei'sheng
予死於道路乎,yu'si'yu'dao'lu'hu
於宋,yu'song
欲速,yu'su
与俗化世,yu'su'hua'shi
予虽然,yu'sui'ran
愚堂东寔,yu'tang'dong'shi
郁陶,yu'tao
喻体,yu'ti
于阗,yu'tian
欲天,yu'tian
雨天曼陀罗华,yu'tian'man'tuo'luo'hua
与天为徙,yu'tian'wei'xi
欲天五淫,yu'tian'wu'yin
与天下更始,yu'tian'xia'geng'shi
愚秃钞,yu'tu'chao
育王,yu'wang
育王端裕禅师,yu'wang'duan'yu'chan'shi
育王妙堪禅师,yu'wang'miao'kan'chan'shi
宇文绍节,yu'wen'shao'jie
虞文懿,yu'wen'yi
於我殡,yu'wo'bin
於我如浮云,yu'wo'ru'fu'yun
欲无减,yu'wu'jian
於吾言无所不说,yu'wu'yan'wu'suo'bu'shuo
宇徙久,yu'xi'jiu
羽溪了谛,yu'xi'le'di
与咸,yu'xian
于宪,yu'xian
遇贤,yu'xian
遇贤禅师,yu'xian'chan'shi
欲先民,yu'xian'min
遇仙派,yu'xian'pai
欲想,yu'xiang
雨行,yu'xing
与邢邵议生灭论,yu'xing'shao'yi'sheng'mie'lun
预修十王生七经,yu'xiu'shi'wang'sheng'qi'jing
御选语录,yu'xuan'yu'lu
庾彦宝,yu'yan'bao
庾彦实,yu'yan'shi
宇也,yu'ye
语业,yu'ye
玉耶经,yu'ye'jing
予也有三年之爱于其父母乎,yu'ye'you'san'nian'zhi'ai'yu'qi'fu'mu'hu
予也有三年之爱於其父母乎,yu'ye'you'san'nian'zhi'ai'yu'qi'fu'mu'hu
喻依,yu'yi
与衣孤貉者立,yu'yi'gu'hao'zhe'li
羽衣霓裳云为线,yu'yi'ni'chang'yun'wei'xian
余音嫋嫋,yu'yin'niao'niao
余音袅袅半入江风半入云,yu'yin'niao'niao'ban'ru'jiang'feng'ban'ru'yun
余祐,yu'you
欲有,yu'you
予有而不知其所以,yu'you'er'bu'zhi'qi'suo'yi
与友人书论物理世界及不可思议,yu'you'ren'shu'lun'wu'li'shi'jie'ji'bu'ke'si'yi
育欲,yu'yu
虞愚,yu'yu
予语女,yu'yu'nv
余语女,yu'yu'nv
余语汝,yu'yu'ru
余语汝三皇五帝之治天下,yu'yu'ru'san'huang'wu'di'zhi'zhi'tian'xia
禹余天,yu'yu'tian
虞愚先生,yu'yu'xian'sheng
圉圉焉,yu'yu'yan
於予与改是,yu'yu'yu'gai'shi
於予与何诛,yu'yu'yu'he'zhu
於鱼跃,yu'yu'yue
俞俞者,yu'yu'zhe
于缘不相碍,yu'yuan'bu'xiang'ai
豫则立,yu'ze'li
雨泽下注,yu'ze'xia'zhu
豫章雷次宗,yu'zhang'lei'ci'zong
遇丈人,yu'zhang'ren
豫章学派,yu'zhang'xue'pai
玉照定真经,yu'zhao'ding'zhen'jing
愚者智禅师语录,yu'zhe'zhi'chan'shi'yu'lu
玉枕关,yu'zhen'guan
欲之,yu'zhi
玉芝禅师,yu'zhi'chan'shi
与之釜,yu'zhi'fu
虞之际,yu'zhi'ji
御制拣魔辨异录,yu'zhi'jian'mo'bian'yi'lu
禹之时,yu'zhi'shi
与之庾,yu'zhi'yu
予知之,yu'zhi'zhi
虞仲,yu'zhong
遇仲尼,yu'zhong'ni
愚中周及,yu'zhong'zhou'ji
余仲宗琇,yu'zhong'zong'xiu
宇宙,yu'zhou
宇宙便是吾心,yu'zhou'bian'shi'wu'xin
禹州佛光寺,yu'zhou'fo'guang'si
宇宙人生,yu'zhou'ren'sheng
与诸道人辩宗论,yu'zhu'dao'ren'bian'zong'lun
遇诸塗,yu'zhu'tu
鬻子,yu'zi
元安,yuan'an
元庵,yuan'an
元安禅师,yuan'an'chan'shi
袁媪,yuan'ao
缘把,yuan'ba
元癹又文思八,yuan'ba'you'wen'si'ba
缘悲藏,yuan'bei'cang
元必才,yuan'bi'cai
圆辨道琛,yuan'bian'dao'chen
元表,yuan'biao
愿伯具言臣之不敢倍德也,yuan'bo'ju'yan'chen'zhi'bu'gan'bei'de'ye
愿波罗蜜,yuan'bo'luo'mi
愿波罗蜜十德,yuan'bo'luo'mi'shi'de
远播十方,yuan'bo'shi'fang
袁伯修,yuan'bo'xiu
缘不空有心相印,yuan'bu'kong'you'xin'xiang'yin
元布衲,yuan'bu'na
远参法师,yuan'can'fa'shi
圆测,yuan'ce
圆测大师,yuan'ce'da'shi
原禅师,yuan'chan'shi
元长,yuan'chang
元长禅师,yuan'chang'chan'shi
圆超,yuan'chao
愿车马衣裘,yuan'che'ma'yi'qiu
元陈君璋,yuan'chen'jun'zhang
圆乘,yuan'cheng
圆成,yuan'cheng
圆澄,yuan'cheng
愿诚,yuan'cheng
缘成,yuan'cheng
圆成佛道,yuan'cheng'fo'dao
圆成佛果,yuan'cheng'fo'guo
愿成利益,yuan'cheng'li'yi
圆成实性,yuan'cheng'shi'xing
园城寺,yuan'cheng'si
元崇,yuan'chong
愿船,yuan'chuan
元代佛教,yuan'dai'fo'jiao
原道,yuan'dao
原道辟邪说,yuan'dao'bi'xie'shuo
原道救世歌,yuan'dao'jiu'shi'ge
原道觉世训,yuan'dao'jue'shi'xun
缘道理,yuan'dao'li
原道醒世训,yuan'dao'xing'shi'xun
原道训,yuan'dao'xun
缘德禅师,yuan'de'chan'shi
缘德三,yuan'de'san
愿得试之,yuan'de'shi'zhi
元德秀,yuan'de'xiu
愿度,yuan'du
援髑髅,yuan'du'lou
缘督为经,yuan'du'wei'jing
圆顿,yuan'dun
圆顿成佛论,yuan'dun'cheng'fo'lun
圆顿教,yuan'dun'jiao
圆顿戒,yuan'dun'jie
圆顿止观,yuan'dun'zhi'guan
圆顿子,yuan'dun'zi
圆顿宗,yuan'dun'zong
圆尔辨圆,yuan'er'bian'yuan
渊而静,yuan'er'jing
远法师,yuan'fa'shi
鸢飞鱼跃匾,yuan'fei'yu'yue'bian
苑风曰,yuan'feng'yue
圆佛,yuan'fo
愿佛,yuan'fo
圆佛教,yuan'fo'jiao
袁甫,yuan'fu
缘缚断,yuan'fu'duan
愿复反吾屠羊之肆,yuan'fu'fan'wu'tu'yang'zhi'si
元符宫,yuan'fu'gong
袁珙,yuan'gong
元关,yuan'guan
圆观,yuan'guan
元光,yuan'guang
圆光,yuan'guang
圆光寺,yuan'guang'si
元圭,yuan'gui
元圭禅师,yuan'gui'chan'shi
圆果,yuan'guo
愿海,yuan'hai
元浩,yuan'hao
元皓法师,yuan'hao'fa'shi
元和尚,yuan'he'shang
元亨释书,yuan'heng'shi'shu
元亨寺,yuan'heng'si
元宏济,yuan'hong'ji
怨乎,yuan'hu
远唤上师,yuan'huan'shang'shi
袁焕仙居士,yuan'huan'xian'ju'shi
袁焕仙先生,yuan'huan'xian'xian'sheng
元慧,yuan'hui
圆晖,yuan'hui
圆寂,yuan'ji
圆玑,yuan'ji
元建安白云崇梵寺愚叟澄鉴禅师,yuan'jian'an'bai'yun'chong'fan'si'yu'sou'cheng'jian'chan'shi
元建阳高仰山古梅正友禅师,yuan'jian'yang'gao'yang'shan'gu'mei'zheng'you'chan'shi
元建阳云庵庆禅师,yuan'jian'yang'yun'an'qing'chan'shi
元皎,yuan'jiao
圆教,yuan'jiao
圆教四门,yuan'jiao'si'men
圆戒,yuan'jie
圆解,yuan'jie
愿解如来真实义,yuan'jie'ru'lai'zhen'shi'yi
元洁莹禅师语录,yuan'jie'ying'chan'shi'yu'lu
元净,yuan'jing
元精,yuan'jing
元静,yuan'jing
圆镜,yuan'jing
元净禅师,yuan'jing'chan'shi
元净法师,yuan'jing'fa'shi
圆镜法师,yuan'jing'fa'shi
袁景倩,yuan'jing'qian
元敬斋姑,yuan'jing'zhai'gu
圆具,yuan'ju
圆觉,yuan'jue
缘觉,yuan'jue
袁桷,yuan'jue
袁觉,yuan'jue
圆觉禅师,yuan'jue'chan'shi
缘觉乘,yuan'jue'cheng
缘觉到,yuan'jue'dao
缘觉法界,yuan'jue'fa'jie
圆觉经,yuan'jue'jing
圆觉经道场修证仪,yuan'jue'jing'dao'chang'xiu'zheng'yi
园觉精舍,yuan'jue'jing'she
圆觉律师,yuan'jue'lv'shi
缘觉菩提,yuan'jue'pu'ti
圆觉寺,yuan'jue'si
圆觉演公,yuan'jue'yan'gong
缘觉宗,yuan'jue'zong
圆觉宗慧华金刚上师,yuan'jue'zong'hui'hua'jin'gang'shang'shi
元君,yuan'jun
元君觉,yuan'jun'jue
元凯法师,yuan'kai'fa'shi
元康,yuan'kang
袁客师,yuan'ke'shi
圆空,yuan'kong
源空,yuan'kong
圆魁,yuan'kui
元来,yuan'lai
愿力,yuan'li
缘力,yuan'li
缘理,yuan'li
远离颠倒梦想,yuan'li'dian'dao'meng'xiang
缘理断九,yuan'li'duan'jiu
元礼首座,yuan'li'shou'zuo
原理证得经,yuan'li'zheng'de'jing
愿力自然,yuan'li'zi'ran
元琏禅师,yuan'lian'chan'shi
袁了凡,yuan'liao'fan
袁了凡居士,yuan'liao'fan'ju'shi
元鲁山,yuan'lu'shan
愿轮,yuan'lun
瑗律师,yuan'lv'shi
缘虑心,yuan'lv'xin
圆满,yuan'man
圆满报饰,yuan'man'bao'shi
圆满次第,yuan'man'ci'di
圆满佛法以五戒十善为基础,yuan'man'fo'fa'yi'wu'jie'shi'shan'wei'ji'chu
圆满无缺,yuan'man'wu'que
圆满做到了,yuan'man'zuo'dao'le
圆梦,yuan'meng
元蒙润,yuan'meng'run
缘密,yuan'mi
圆密一致,yuan'mi'yi'zhi
元妙,yuan'miao
圆妙,yuan'miao
原妙禅师,yuan'miao'chan'shi
元妙文,yuan'miao'wen
元明,yuan'ming
原名,yuan'ming
元明本,yuan'ming'ben
圆明常寂照,yuan'ming'chang'ji'zhao
圆明大师演人公,yuan'ming'da'shi'yan'ren'gong
元明善,yuan'ming'shan
园明寺,yuan'ming'si
怨慕也,yuan'mu'ye
元念佛婆,yuan'nian'fo'po
远佞人,yuan'ning'ren
元瓯宁斗峰山大圭正璋禅师,yuan'ou'ning'dou'feng'shan'da'gui'zheng'zhang'chan'shi
元瓯宁天宝山逆川智顺禅师,yuan'ou'ning'tian'bao'shan'ni'chuan'zhi'shun'chan'shi
元瓯宁天宝山铁关法枢禅师,yuan'ou'ning'tian'bao'shan'tie'guan'fa'shu'chan'shi
元盘谷,yuan'pan'gu
元牝,yuan'pin
元品无明,yuan'pin'wu'ming
原璞禅师士璋,yuan'pu'chan'shi'shi'zhang
愿菩提心,yuan'pu'ti'xin
元气,yuan'qi
缘起,yuan'qi
元气本体论,yuan'qi'ben'ti'lun
缘起观,yuan'qi'guan
缘起空性,yuan'qi'kong'xing
缘起力,yuan'qi'li
缘起门,yuan'qi'men
缘起相由,yuan'qi'xiang'you
缘起性空,yuan'qi'xing'kong
缘起因,yuan'qi'yin
元气之外无太极,yuan'qi'zhi'wai'wu'tai'ji
缘起中道,yuan'qi'zhong'dao
元气自动论,yuan'qi'zi'dong'lun
元气自然论,yuan'qi'zi'ran'lun
原强,yuan'qiang
缘切寺,yuan'qie'si
冤亲,yuan'qin
冤亲平等,yuan'qin'ping'deng
怨亲平等,yuan'qin'ping'deng
元庆,yuan'qing
源清,yuan'qing
缘情论,yuan'qing'lun
元庆寿海云大士,yuan'qing'shou'hai'yun'da'shi
缘缺不生,yuan'que'bu'sheng
原人,yuan'ren
圆仁,yuan'ren
远人不服,yuan'ren'bu'fu
愿人登福地王会成图,yuan'ren'deng'fu'di'wang'hui'cheng'tu
原人论,yuan'ren'lun
缘日,yuan'ri
圆融,yuan'rong
圆融法师,yuan'rong'fa'shi
圆融三谛,yuan'rong'san'di
圆融一体,yuan'rong'yi'ti
圆融之道,yuan'rong'zhi'dao
原儒,yuan'ru
原善,yuan'shan
元善继,yuan'shan'ji
圆善论,yuan'shan'lun
缘山三大藏目录,yuan'shan'san'da'cang'mu'lu
元善住,yuan'shan'zhu
圆绍三,yuan'shao'san
愿身,yuan'shen
缘生,yuan'sheng
缘生法,yuan'sheng'fa
缘生缘灭空,yuan'sheng'yuan'mie'kong
圆实,yuan'shi
愿食,yuan'shi
缘事,yuan'shi
远师,yuan'shi
原始佛教,yuan'shi'fo'jiao
原是佛说在莲台,yuan'shi'fo'shuo'zai'lian'tai
元始上真众仙记,yuan'shi'shang'zhen'zhong'xian'ji
元始天尊,yuan'shi'tian'zun
原始天尊,yuan'shi'tian'zun
元士宗,yuan'shi'zong
元松溪佛行少林崧禅师,yuan'song'xi'fo'xing'shao'lin'song'chan'shi
元叟禅师行端,yuan'sou'chan'shi'xing'duan
元叟端禅师,yuan'sou'duan'chan'shi
原天地之美而达万物之理,yuan'tian'di'zhi'mei'er'da'wan'wu'zhi'li
袁天纲,yuan'tian'gang
缘天官,yuan'tian'guan
园田宗惠,yuan'tian'zong'hui
圆通,yuan'tong
圆通忏法,yuan'tong'chan'fa
圆通禅师,yuan'tong'chan'shi
圆通大士,yuan'tong'da'shi
圆通居讷禅师,yuan'tong'ju'ne'chan'shi
圆通旻禅师,yuan'tong'min'chan'shi
圆通讷禅师,yuan'tong'ne'chan'shi
圆通寺,yuan'tong'si
圆通思梵,yuan'tong'si'fan
圆通缘德禅师,yuan'tong'yuan'de'chan'shi
圆通真际德止禅师,yuan'tong'zhen'ji'de'zhi'chan'shi
愿土,yuan'tu
鼋鼍鱼鳖之所不能游也,yuan'tuo'yu'bie'zhi'suo'bu'neng'you'ye
元琬法师,yuan'wan'fa'shi
元王九莲,yuan'wang'jiu'lian
愿望履幕下,yuan'wang'lv'mu'xia
元维则,yuan'wei'ze
愿文,yuan'wen
愿闻三剑,yuan'wen'san'jian
源翁心昭,yuan'weng'xin'zhao
圆悟,yuan'wu
圆悟禅师,yuan'wu'chan'shi
圆悟佛果禅师语录,yuan'wu'fo'guo'chan'shi'yu'lu
渊兮,yuan'xi
